id,type,title,director,cast,country,date_added,release_year,rating,duration,genre,plataforma,duration_int,duration_type,score
as2939,movie,c u soon,mahesh narayan,"fahadh faasil, darshana rajendran, roshan mathew, saiju kurup, mala parvathy",india,Sin dato,2020,16+,98 min,drama,amazon,98,min,3.502049180327869
as2943,movie,bulldog drummond,f. richard jones,"ronald colman, claud allister, lawrence grant",Sin dato,Sin dato,1929,7+,90 min,drama,amazon,90,min,3.5525751072961373
as2950,movie,buckskin frontier,leslie selander,"richard dix, jane wyatt, lee j. cobb, victor jory, george reeves",Sin dato,Sin dato,1943,13+,106 min,western,amazon,106,min,3.4745762711864407
as2951,movie,bryan callen: never grow up,john brenkus,bryan callen,Sin dato,Sin dato,2017,G,58 min,arts,amazon,58,min,3.6770601336302895
as2952,movie,bryan callen: man class,manny rodriguez,bryan callen,Sin dato,Sin dato,2012,18+,78 min,arts,amazon,78,min,3.486021505376344
as2953,movie,bruce lee the invincible,chi lo,sing chen,Sin dato,Sin dato,2007,PG-13,90 min,action,amazon,90,min,3.5742574257425743
as2954,movie,bruce lee fights back from the grave,doo-yopng lee,jun chong,Sin dato,Sin dato,2007,R,84 min,action,amazon,84,min,3.5
as2955,movie,brothers o'toole,richard erdman,"john astin, pat carroll, hans conried, richard erdman, allyn joslyn, richard jury, lee meriwether, jesse white, steve carlson, miranda barry, francelle fuller, ted claassen, harlan knudson, leon inge, jacques hampton, charlie dell, vern porter, noomis jones, leland murray, ed mullancy, william oakley, gary tessler, the rufus krisp ensemble",Sin dato,Sin dato,1973,G,95 min,comedy,amazon,95,min,3.4617903930131004
as2956,movie,broken dreams,pras lingam,"thenuka kantharajah, simson bubbel, nico birnbaum",Sin dato,Sin dato,2020,18+,31 min,horror,amazon,31,min,3.496808510638298
as2957,movie,brody stevens: live from the main room,samuel brownfield,brody stevens,Sin dato,Sin dato,2018,18+,49 min,arts,amazon,49,min,3.5325865580448066
as2958,movie,britt-marie was here,tuva novotny,"pernilla august, peter haber, vera vetali",Sin dato,Sin dato,2019,13+,97 min,comedy,amazon,97,min,3.49498997995992
as2962,movie,bright light fever,Sin dato,Sin dato,Sin dato,Sin dato,2011,NR,21 min,music videos and concerts,amazon,21,min,
as2963,movie,brigham city,richard dutcher,"richard dutcher, matthew brown, wilford brimley, carrie morgan, jongiorgi enos, tayva patch, jeff johnson, wendy hoop, sterling brimley, richard j. clifford, frank gerrish, janice power, rick macy, jerry north, jack north, jacque gray, barta heiner, tim hansen, robert nelson, elisabeth simmons, nick whitaker, chris clark, chris kendrick, emily pearson, bill osborn, kathryn little, haley fife, anne sward, bus riley, jayne luke, jeremey hoop, shannon engemann, ivan croslan, shirley bliss",Sin dato,Sin dato,2001,PG-13,120 min,drama,amazon,120,min,3.450617283950617
as2964,movie,brick lane,sarah gavron,"tannishtha chatterjee, satish kaushik, christopher simpson, harvey virdi",Sin dato,Sin dato,2008,PG-13,102 min,arthouse,amazon,102,min,3.517716535433071
as2965,movie,brian posehn: the fartist,jay chapman,brian posehn,Sin dato,Sin dato,2013,18+,58 min,arts,amazon,58,min,3.5886917960088693
as2966,movie,brian posehn: 25x2,ryan polito,brian posehn,Sin dato,Sin dato,2017,G,64 min,arts,amazon,64,min,
as2967,movie,brian aylward: big in asia,tuvshinbold naidandorj,brian aylward,Sin dato,Sin dato,2020,18+,46 min,arts,amazon,46,min,3.5090909090909093
as2968,movie,brent weinbach: appealing to the mainstream,jay chapman,brent weinbach,Sin dato,Sin dato,2017,18+,69 min,arts,amazon,69,min,3.5358695652173915
as2969,movie,breathtaking scenes from around the world,mark knight,Sin dato,Sin dato,Sin dato,2012,ALL,30 min,special interest,amazon,30,min,3.3885209713024285
as2970,movie,breathing fire,lou kennedy,bolo yeung,Sin dato,Sin dato,2007,PG-13,85 min,action,amazon,85,min,3.532064128256513
as2973,movie,breaking & exiting,peter facinelli,"milo gibson, jordan hinson, adam huber, joaquim de almeida, justine wachsberger, james kyson, lily anne harrison, cecile cubilo",Sin dato,Sin dato,2018,18+,78 min,comedy,amazon,78,min,3.483082706766917
as2974,movie,breakfast in hollywood,"harold schuster, harold d. schuster","tom breneman, bonita granville, beulah bondi, edward ryan, raymond walburn, billie burke, zasu pitts, hedda hopper, andy russell, spike jones, nat 'king' cole, herman bing, ida breneman, lillian bronson, james conaty, alice cooper, lester dorr, robert dudley, dick elliott, mary field, byron foulger, red ingle, thomas e. jackson, lois january, anna le sueur, howard negley, william newell, sarah padden, lee phelps, del porter, syd saylor, minerva urecal, billy wayne, matt willis",Sin dato,Sin dato,1946,13+,88 min,comedy,amazon,88,min,3.567193675889328
as2976,movie,brazz sports basketball diary two,gezus zaire,"deleah gibson, jada austin, megan hovan, anajiah wallace, autumn bell, belinda burks, joe fenelon, jerome duval",Sin dato,Sin dato,2017,ALL,10 min,documentary,amazon,10,min,
as2977,movie,bravetown,daniel duran,"josh duhamel, laura dern, lucas till",Sin dato,Sin dato,2015,R,114 min,arts,amazon,114,min,3.573839662447257
as2978,movie,brash boys club,quentin lee,"owen alabado, dash kwiatkowski, brad loekle",Sin dato,Sin dato,2020,18+,82 min,arts,amazon,82,min,3.5183673469387755
as2980,movie,branded a coward,sam newfield,"johnny mack brown, billie seward, yakima canutt, syd saylor, robert kortman, lloyd ingraham, lee shumway, roger williams",Sin dato,Sin dato,1935,13+,65 min,western,amazon,65,min,
as2982,movie,brahms,baeble music,Sin dato,Sin dato,Sin dato,2006,NR,30 min,music videos and concerts,amazon,30,min,3.5584016393442623
as2983,movie,brad's status,mike white,"ben stiller, austin abrams, jenna fischer, luke wilson, michael sheen",united states,Sin dato,2017,R,102 min,comedy,amazon,102,min,3.555443548387097
as2984,movie,brad williams: daddy issues,scott montoya,brad williams,Sin dato,Sin dato,2016,18+,61 min,arts,amazon,61,min,3.5632780082987554
as2985,movie,brad williams fun size,scott l. montoya,brad williams,Sin dato,Sin dato,2015,G,60 min,arts,amazon,60,min,3.5255905511811023
as2986,movie,boys' reformatory,howard bretherton,"frankie darro, grant withers, david durand, warren mccollum, al hill jr., robert mcclung, george offerman jr., frank coghlan jr., ben welden, lillian elliott, tempe pigott, john st. polis",Sin dato,Sin dato,1939,13+,89 min,drama,amazon,89,min,3.588172043010753
as2988,movie,boys (english subtitled),mischa kamp,"stijn taverne, gijs blom, ton kas, jonas smulders, ko zandvliet",netherlands,Sin dato,2015,16+,77 min,lgbtq,amazon,77,min,3.4696629213483146
as2989,movie,boynton beach club,susan seidelman,"dyan cannon, sally kellerman, brenda vaccaro, len cariou, joseph bologna",united states,Sin dato,2006,R,105 min,comedy,amazon,105,min,3.528169014084507
as2990,movie,"boyfriend school, the",malcolm mowbray,"jami gertz, steve guttenberg",Sin dato,Sin dato,1990,PG-13,103 min,comedy,amazon,103,min,3.5137711864406778
as2991,movie,boy of the streets,william nigh,"jackie cooper, maureen o'connor, kathleen burke, robert emmett o'connor, marjorie main",Sin dato,Sin dato,1937,13+,78 min,drama,amazon,78,min,3.5855855855855854
as2992,movie,bowery blitzkreig,wallace fox,"leo gorcey, bobby jordan, huntz hall, keye luke, warren hull, charlotte henry, bobby stone, donald haines, ernest morrison, david gorcey, martha wentworth, jack mulhall, eddie foster, dennis moore, tony carson, pat costello, dick ryan, jack carr, bill cartledge, john indrisano, george morrell, minerva urecal",Sin dato,Sin dato,1941,PG,62 min,comedy,amazon,62,min,3.4946236559139785
as2993,movie,bowery at midnight,wallace fox,"bela lugosi, john archer, wanda mckay",Sin dato,Sin dato,1942,13+,62 min,action,amazon,62,min,
as2994,movie,bottom of the 9th,raymond de felitta,"joe manganiello, sofia vergara, michael rispoli, denis o'hare",Sin dato,Sin dato,2019,R,111 min,drama,amazon,111,min,3.5010570824524314
as2996,movie,boss,mitch credle,"lasonya olden, thomas sykes, trina adams, faheem salaam, jaye allen, stacey tyson, ty dickson, chantel rollins",Sin dato,Sin dato,2017,16+,145 min,action,amazon,145,min,3.5698602794411176
as2997,movie,bornoporichoy,mainak bhaumik,"jisshu sengupta, abir chatterjee, priyanka sarkar",india,Sin dato,2019,16+,102 min,drama,amazon,102,min,3.4989733059548254
as2998,movie,born too white,claire richards,oscar duke,Sin dato,Sin dato,2017,16+,59 min,documentary,amazon,59,min,
as2999,movie,born to win,ivan passer,"george segal, robert deniro, karen black, hector elizondo, paula prentiss, jay fletcher",Sin dato,Sin dato,1971,G,88 min,drama,amazon,88,min,3.5721649484536084
as3003,movie,boonie bears: blast into the past,leon ding,"joseph s. lambert, nikki stinson, kieran katarey, maxx rinehart, siobhan lumsden",Sin dato,Sin dato,2020,7+,90 min,animation,amazon,90,min,3.515686274509804
as3007,movie,bold caballero (1936),wells root,"robert livingston, heather angel, sig ruman, ian wolfe, robert warwick, emily fitzroy",Sin dato,Sin dato,1936,13+,69 min,western,amazon,69,min,3.538381742738589
as3009,movie,bodysnatchers of new york,toby dye,william sherman,Sin dato,Sin dato,2010,13+,44 min,documentary,amazon,44,min,3.501972386587771
as3011,movie,bobby slayton: born to be bobby,manny rodriguez,bobby slayton,Sin dato,Sin dato,2010,18+,64 min,arts,amazon,64,min,3.516877637130801
as3012,movie,bob the train - non stop,"usp studios, bob the train","bob the train, kids tv",Sin dato,Sin dato,2018,ALL,62 min,animation,amazon,62,min,3.543
as3013,movie,bob the drag queen: suspiciously large woman,cheyenne picardo,"caldwell tidicue, joakim berglund, tim bryan, christopher hall, matthew rost, zach noe towers",Sin dato,Sin dato,2017,R,57 min,arts,amazon,57,min,3.5711252653927814
as3014,movie,bob saget: zero to sixty,jay chapman,bob saget,Sin dato,Sin dato,2017,G,65 min,arts,amazon,65,min,
as3015,movie,bob saget: that's what i'm talking about,jay karas,bob saget,Sin dato,Sin dato,2013,G,55 min,arts,amazon,55,min,3.561715481171548
as3018,movie,blue thunder,john badham,"roy scheider, warren oates, candy clark, daniel stern, malcolm mcdowell, anthony james, james read, joe santos",Sin dato,Sin dato,1983,R,109 min,action,amazon,109,min,3.583333333333333
as3019,movie,blue steel,robert n. bradbury,"john wayne, eleanor hunt, george 'gabby' hayes, edward peil sr., yakima canutt, lafe mckee, george cleveland, earl dwire, silver tip baker, barney beasley, hank bell, ralph bucko, horace b. carpenter, fern emmett, jack evans, herman hack, theodore lorch, bud mcclure, perry murdock, george nash, herman nowlin, artie ortego, tex phelps",Sin dato,Sin dato,1934,13+,51 min,western,amazon,51,min,3.45224171539961
as3022,movie,blue hawaii,norman taurog,"elvis presley, joan blackman, angela lansbury, nancy walters, roland winters",Sin dato,Sin dato,1961,PG,101 min,arts,amazon,101,min,3.53781512605042
as3023,movie,blow the man down,"danielle krudy, bridget savage cole","morgan saylor, sophie lowe, margo martindale, june squibb, annette o'toole, marceline hugot",united states,Sin dato,2020,R,91 min,comedy,amazon,91,min,3.5938104448742747
as3024,movie,bloodrayne: the third reich,uwe boll,"kristanna loken, michael madsen, matthew davis",Sin dato,Sin dato,2010,R,79 min,action,amazon,79,min,3.5691382765531063
as3025,movie,"blood, sand and gold",gaelan connell,"aaron costa ganis, monica west, christopher redman, jenny sterlin, bruce mckenzie, ezra knight, michael benyaer, shuna iijima, letizia lezza, paulino partida",Sin dato,Sin dato,2017,G,89 min,action,amazon,89,min,3.536876355748373
as3026,movie,blood on the sun,frank lloyd,peng tien,Sin dato,Sin dato,1974,R,94 min,action,amazon,94,min,3.5552016985138004
as3027,movie,blood into wine,"ryan page, christopher pomerenke","glenn alexander, tim alexander, fairuza balk",Sin dato,Sin dato,2010,16+,100 min,documentary,amazon,100,min,3.5861702127659574
as3028,movie,blood bath (1966),"jack hill, joel reed, stephanie rothman","william campbell, marissa mathes",Sin dato,Sin dato,1966,13+,62 min,horror,amazon,62,min,3.481075697211155
as3029,movie,blood and lace,phillip gilbert,gloria grahame,Sin dato,Sin dato,1971,18+,87 min,drama,amazon,87,min,
as3031,movie,blonde comet,william beaudine,"virginia vale, robert kent, barney oldfield, vince barnett, william halligan, joey ray, red knight, diana hughes",Sin dato,Sin dato,1941,ALL,67 min,action,amazon,67,min,3.512684989429176
as3033,movie,blitzen trapper,Sin dato,Sin dato,Sin dato,Sin dato,2011,NR,29 min,music videos and concerts,amazon,29,min,3.4483870967741934
as3034,movie,blippi's educational vehicle videos!,moonbug entertainment,stevin john,Sin dato,Sin dato,2020,ALL,71 min,kids,amazon,71,min,3.5369565217391306
as3035,movie,blippi - visit the playground with blippi and more kids videos!,moonbug entertainment,Sin dato,Sin dato,Sin dato,2019,ALL,48 min,kids,amazon,48,min,3.533203125
as3037,movie,"blippi - learn colors, numbers, animals and more!",stevin john,stevin john,Sin dato,Sin dato,2020,ALL,92 min,kids,amazon,92,min,3.568788501026694
as3040,movie,bling kong,Sin dato,Sin dato,Sin dato,Sin dato,2011,NR,40 min,music videos and concerts,amazon,40,min,3.546943231441048
as3041,movie,blind fury,phillip noyce,"rutger hauer, terry o'quinn, meg foster, brandon call, noble willingham, lisa blount, nick cassavetes, rick overton, randall 'tex' cobb",Sin dato,Sin dato,1990,R,86 min,action,amazon,86,min,3.4990512333965844
as3043,movie,blanche,twila labar,"clifford hardwick, tommy mangrem, carolyn mangrem, suzanne o'bryan, don pfiester, liz sibley, madelaine gorman king, theresa chambers stolte, rick ruiz, edward pfiester, liz roger, jim o'bryan, sam pfiester, al kauffman, jody richardson, judge billy ray stubblefield, pf- off protestor, first amendment supporter",Sin dato,Sin dato,2019,G,67 min,comedy,amazon,67,min,3.5146137787056366
as3045,movie,blackout,louis mandylor,"abraham benrubi, lymari nadal, nia kingsley, costas mandylor",Sin dato,Sin dato,2014,R,92 min,drama,amazon,92,min,3.521784232365145
as3046,movie,blackmark,a.j. martinson,"kaiwi lyman, jeff hatch, corey macintosh",Sin dato,Sin dato,2017,G,94 min,action,amazon,94,min,3.5262008733624453
as3047,movie,blackmail,abhinay deo,"irrfan khan, kirti kulhari, arunoday singh, omi vaidya, gajraj rao, divya dutta",india,Sin dato,2018,13+,137 min,action,amazon,137,min,3.5471153846153847
as3048,movie,blackbird (4k uhd),roger mitchell,"susan sarandon, kate winslett, mia wasikowska, sam neill, rainn wilson",Sin dato,Sin dato,2020,R,98 min,drama,amazon,98,min,3.4964788732394365
as3049,movie,"black, white & us",loki mulholland,Sin dato,Sin dato,Sin dato,2019,13+,75 min,documentary,amazon,75,min,3.5494736842105263
as3050,movie,black widow,christian lee,"brooklyn james, christian lee, kelvin burrell, lec zorn, brenda sisson- reutebuch, tajuan woodson, terrell johnson, da'rell miller, charnel forbes",Sin dato,Sin dato,2019,18+,39 min,drama,amazon,39,min,3.484110169491525
as3051,movie,black water,pasha patriki,"dolph lundgren, jean-claude van damme, patrick kilpatrick, jasmine waltz","canada, united states",Sin dato,2018,R,105 min,action,amazon,105,min,3.463582677165354
as3052,movie,black seeds: the history of africans in america,bayer mack,"carey conley, tangi greene, ben ayers, brando bell, rich daigle, fabio revo, jim kirkcaldy, simon hensby, rob sharp",Sin dato,Sin dato,2021,13+,70 min,action,amazon,70,min,3.5248447204968945
as3053,movie,black sabbath - paranoid (classic album),matthew longfellow,black sabbath,Sin dato,Sin dato,2010,16+,55 min,documentary,amazon,55,min,3.519916142557652
as3054,movie,black robe,bruce beresford,"lothaire bluteau, aden young, sandrine holt",united states,Sin dato,1991,R,101 min,action,amazon,101,min,3.616424116424117
as3055,movie,black pumpkin,ryan mcgonagle,"matt rife, ellie patrikios, grayson thorne kilpatrick, dogen eyeler, gemma brooke allen",Sin dato,Sin dato,2020,16+,91 min,horror,amazon,91,min,3.480769230769231
as3056,movie,black november,jeta amata,"mickey rourke, anne heche, kim basinger, vivica a. fox",Sin dato,Sin dato,2015,16+,97 min,action,amazon,97,min,3.4957537154989384
as3057,movie,black lives matter,nirit peled,Sin dato,Sin dato,Sin dato,2017,18+,48 min,documentary,amazon,48,min,
as3058,movie,black jesus,valerio zurlini,"woody stode, franco citti, jean servais, pier paolo capponi, stephen forsyth",Sin dato,Sin dato,1986,13+,86 min,drama,amazon,86,min,3.510460251046025
as3059,movie,black history activators,beverly davis,"kelly sweet, william bj butler",Sin dato,Sin dato,2019,13+,76 min,documentary,amazon,76,min,3.4979591836734696
as3060,movie,black boys,sonia lowman,Sin dato,Sin dato,Sin dato,2020,16+,90 min,documentary,amazon,90,min,3.484472049689441
as3061,movie,birdy,alan parker,"matthew modine, nicolas cage, john harkins, sandy baron, karen young, bruno kirby, marshall bell",Sin dato,Sin dato,1984,R,120 min,arthouse,amazon,120,min,
as3062,movie,birdmonster,Sin dato,Sin dato,Sin dato,Sin dato,2011,NR,30 min,music videos and concerts,amazon,30,min,3.589098532494759
as3063,movie,bing crosby: rediscovered,robert trachtenberg,"louis armstrong, fred astaire, pearl bailey",Sin dato,Sin dato,2014,G,86 min,documentary,amazon,86,min,
as3065,movie,billy gardell: halftime,manny rodriguez,billy gardell,Sin dato,Sin dato,2011,18+,71 min,arts,amazon,71,min,3.4887295081967213
as3066,movie,billionaire boys club,james cox,"ansel elgort, taron egerton, emma roberts, jeremy irvine, suki waterhouse, kevin spacey",Sin dato,Sin dato,2018,R,108 min,action,amazon,108,min,3.530800821355236
as3068,movie,bill hicks: sane man,"kevin booth, david johndrow",bill hicks,Sin dato,Sin dato,1989,G,81 min,arts,amazon,81,min,3.490506329113924
as3069,movie,bill hicks: revelations,chris bould,bill hicks,Sin dato,Sin dato,1993,18+,56 min,arts,amazon,56,min,3.6014644351464438
as3070,movie,bigil,atlee,"vijay, nayanthara, jackie shroff, vivek, daniel balaji, yogi babu, kathir",Sin dato,Sin dato,2019,13+,178 min,drama,amazon,178,min,3.50319829424307
as3072,movie,bigfoot: the conspiracy,chris simoes,"chris simoes, dave watkins, betsy mitchell, joshua haire, tom thon, peg thon, ian isaksson, lashay lanier, john paul kakos, tripp patterson, chris burns, patrick lemon, whitney sullins, jim adams, paul kakos, joe walsh, grant garlinghouse",Sin dato,Sin dato,2020,16+,77 min,action,amazon,77,min,
as3073,movie,big sur,michael polish,"jean-marc barr, kate bosworth, josh lucas, radha mitchell",Sin dato,Sin dato,2013,R,80 min,drama,amazon,80,min,3.473684210526316
